1er_nivel 2do_nivel PageRank Nombre Codigo latitud longitud id_pajek
2 107 3.07119e-05 "AV. LA DEHESA / AV. LAS CONDES" -33.3707703116733 -70.5121449692125 2441
2 108 2.94974e-05 "SENDA 15 SUR / CIRCUNVALACION" -33.3575922653901 -70.5004070466172 2392
2 109 2.86203e-05 "CERRO CASTILLO / AV. LAS CONDES" -33.3649765833139 -70.4960842005589 2444
2 110 2.75772e-05 "COLEGIO APOQUINDO" -33.3458779092324 -70.507781615193 8758
2 111 2.49822e-05 "LA MEDIALUNA / EL RODEO" -33.3520522603529 -70.5132504376991 455
2 112 2.37716e-05 "BENITO JUAREZ / AV. PDTE. KENNEDY" -33.3961450440343 -70.5647941133363 2743
2 113 2.34089e-05 "CERRO CASTILLO / SAN JOSE E. DE BALAGUER" -33.3640773173289 -70.4966169414101 2378
2 114 2.27056e-05 "EL GABINO / PADRE ALFREDO ARTEAGA" -33.3528048702691 -70.5106950942798 8744
2 115 2.26398e-05 "SANTA ADRIANA / ISABEL LA CATOLICA" -33.4272140449608 -70.5782794227216 2432
2 116 2.26082e-05 "LOS FLAMENCOS / BERNARDO LARRAIN C." -33.3344074932286 -70.5276000717772 8722
2 117 2.25991e-05 "PARADA 4 / TEATRO TELETON" -33.4357288593027 -70.6583207379653 3467
2 118 2.21295e-05 "CAMINO DEL SOL / CAMINO DE LA LAGUNA" -33.3425876574808 -70.4957226494341 8749
2 119 2.15489e-05 "PARADA 1 / ROTONDA ATENAS" -33.4174478504702 -70.5532175372148 8733
2 120 2.13287e-05 "4 VIENTOS / PADRE ALFREDO ARTEAGA" -33.3581051352053 -70.5101741032334 1990
2 121 2.12502e-05 "RAUL LABBE ALT. 14700" -33.3626101799823 -70.5008585944404 4299
2 122 2.07979e-05 "NIDO DE AGUILAS / LOS QUINCHEROS" -33.3539843608911 -70.5041708760587 2372
2 123 2.03943e-05 "LA MADRUGADA / AV. JOSE ALCALDE DELANO" -33.3553303830752 -70.5363908618563 8663
2 124 1.97615e-05 "SAN PABLO / TEATINOS" -33.434127582686 -70.6559992370571 3477
2 125 1.96867e-05 "CAMINO EL HUINGANAL ALT. 3200" -33.3403247986617 -70.5098133633032 8751
2 126 1.95048e-05 "SIERRA BLANCA / AV. TOMAS MORO" -33.4119869762525 -70.5521524885661 2418
2 127 1.90152e-05 "CAMINO DEL YUNQUE / CAMINO DEL SOL" -33.3391117397555 -70.5027546895219 8753
2 128 1.79351e-05 "BENITO JUAREZ / AV. PDTE. KENNEDY" -33.3951083547224 -70.5640444340994 2735
2 129 1.79275e-05 "RAFAEL SANZIO / CHESTERTON" -33.4052407462724 -70.5500217286843 2399
2 130 1.79088e-05 "CAMINO DEL QUILLAY / CAMINO DE LA LAGUNA" -33.3437261006939 -70.4992880401247 8759
2 131 1.58037e-05 "EL RODEO / CAMINO EL HUINGANAL" -33.3513836268833 -70.5103911403577 8767
2 132 1.56496e-05 "PARADA 2 / ROTONDA ATENAS" -33.4184897233122 -70.5528381810574 2420
2 133 1.44213e-05 "1 SUR / CIRCUNVALACION" -33.3564553164555 -70.4997104867407 2825
2 134 1.35299e-05 "CAMINO COLONIAL / CAMINO EL HUINGANAL" -33.3475611879586 -70.5102713939144 8756
2 135 1.34448e-05 "CAMINO DEL CHIN / CAMINO DEL SOL" -33.3378854856416 -70.5012401412846 8760
2 136 1.31155e-05 "BOCACCIO / CHESTERTON" -33.4007808669486 -70.5475125331372 2397
2 137 1.27256e-05 "BRASILIA / AV. PDTE. KENNEDY" -33.3969181995791 -70.5671303261093 1972
2 138 1.26583e-05 "WISCONSIN / AV. PDTE. KENNEDY" -33.3926463303243 -70.5568723338152 2733
2 139 1.13999e-05 "PARQUE LAS ROSAS" -33.3617950394479 -70.4966638425657 2384
2 140 1.02801e-05 "RIO MAULE / AV. PAUL HARRIS" -33.3869332645474 -70.5318616816475 2742
2 141 9.56752e-06 "ROBERTO BURNS / CHESTERTON" -33.3979634499757 -70.5456347748466 2396
2 142 9.55719e-06 "CAMINO TURISTICO / RAUL LABBE" -33.3686376444954 -70.5198790494756 2834
2 143 8.83339e-06 "FLANDES / ISABEL LA CATOLICA" -33.4284869493498 -70.5795931256138 2433
2 144 8.80442e-06 "ANGOSTURA INGLESA / AV. PAUL HARRIS" -33.3908627364485 -70.5371770844007 2740
2 145 8.35699e-06 "RIO AMARILLO / AV. LAS CONDES" -33.3660834620373 -70.4977798326078 2438
2 146 8.29839e-06 "CAMINO DEL SUR / CAMINO DE LA LAGUNA" -33.3439374841946 -70.5019457384248 8750
2 147 7.2754e-06 "LOS TALAVERAS / AV. VESPUCIO" -33.4083264094626 -70.5870024676382 2738
2 148 6.6056e-06 "SAN JOSE DE LA S. / AV. LAS CONDES" -33.3694585101986 -70.5043189535377 4298
2 149 5.57391e-06 "RAFAEL SANZIO / CHESTERTON" -33.4048150911196 -70.5501647049527 2395
2 150 5.35782e-06 "MALLALIL / AV. TOMAS MORO" -33.4295589372545 -70.5539925669272 2424
2 151 5.28785e-06 "NAHUEL / EL GABINO" -33.3530941914933 -70.5098941167497 481
2 152 5.09274e-06 "CAM. DEL MANANTIAL / CAMINO DEL SOL" -33.3413120795852 -70.5050059399856 8762
2 153 4.90767e-06 "PARQUE LAS ROSAS" -33.3619650623942 -70.4967742284853 4300
2 154 4.77126e-06 "ANDRES BELLO / NUEVA DE LYON" -33.4204180037083 -70.6109468149073 8773
2 155 3.89577e-06 "LAS BRUMAS / AV. LAS CONDES" -33.3674192984262 -70.4999308578123 4297
2 156 3.09407e-06 "BRUNELLESCO / CHESTERTON" -33.4028042402881 -70.5486989175612 2398
2 157 2.14883e-06 "LOS FLAMENCOS / BERNARDO LARRAIN C." -33.3325635979571 -70.5279331706429 8776
2 158 2.0412e-06 "PARADA 6 / FACULTAD DE DERECHO" -33.4350408994178 -70.6354292757517 2187
2 159 1.76589e-06 "CERRO LA GREDA / BERNARDO LARRAIN C." -33.340519722133 -70.5248594332464 8777
2 160 1.73123e-06 "BOCACCIO / CHESTERTON" -33.4003565552467 -70.547548018172 2394
2 161 1.53807e-06 "LOS QUELTEHUES / BERNARDO LARRAIN C." -33.3357300372078 -70.5278595340419 8775
2 162 1.5156e-06 "PEDRO LIRA URQUIETA / BERNARDO LARRAIN C." -33.3376072232681 -70.5277526381613 8774
2 163 1.41411e-06 "LOS QUINCHEROS / CAMINO CERRO 18" -33.3567491736215 -70.5030040535907 2387
2 164 1.26499e-06 "EL CORREGIDOR / EL RODEO" -33.3520526318744 -70.5139596943344 8665
2 165 1.24579e-06 "QUINCHAMALI / SAN JOSE E. DE BALAGUER" -33.364510115336 -70.5033417116376 2823
2 166 1.14153e-06 "ALCANTARA / ISABEL LA CATOLICA" -33.4299167083513 -70.582748931823 2431
2 167 1.00244e-06 "BRUNELLESCO / CHESTERTON" -33.40236930151 -70.5488632367412 8736
2 168 9.19021e-07 "MARIA ESTUARDO / CHESTERTON" -33.3981205234728 -70.5460568773447 1998
2 169 6.96053e-07 "COLEGIO APOQUINDO" -33.3457416143576 -70.5078652291693 8765
2 170 6.54799e-07 "CAMINO LA BRISA / CAMINO DE LA LAGUNA" -33.3459855514817 -70.5033670765518 8761
2 171 6.42858e-07 "MAIRA / LOS QUINCHEROS" -33.3559510162341 -70.5033772138247 8728
